experiment_start=2026-07-10T17:43:09Z description=refine matrix lr to 0.034
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 02025 (52.7%) | loss: 3.987944 | lrm: 0.95 | dt: 47ms | tok/sec: 1,399,396 | mfu: 39.1% | epoch: 1 | remaining: 85s    
step 02026 (52.8%) | loss: 3.977941 | lrm: 0.94 | dt: 47ms | tok/sec: 1,382,428 | mfu: 38.7% | epoch: 1 | remaining: 85s    
step 02027 (52.8%) | loss: 3.975082 | lrm: 0.94 | dt: 48ms | tok/sec: 1,370,060 | mfu: 38.3% | epoch: 1 | remaining: 85s    
step 02028 (52.8%) | loss: 3.987724 | lrm: 0.94 | dt: 48ms | tok/sec: 1,379,043 | mfu: 38.6% | epoch: 1 | remaining: 85s    
step 02029 (52.8%) | loss: 3.988986 | lrm: 0.94 | dt: 48ms | tok/sec: 1,367,905 | mfu: 38.3% | epoch: 1 | remaining: 85s    
step 02030 (52.9%) | loss: 3.992153 | lrm: 0.94 | dt: 47ms | tok/sec: 1,383,680 | mfu: 38.7% | epoch: 1 | remaining: 85s    
step 02031 (52.9%) | loss: 3.983973 | lrm: 0.94 | dt: 47ms | tok/sec: 1,396,928 | mfu: 39.1% | epoch: 1 | remaining: 85s    
step 02032 (52.9%) | loss: 3.975528 | lrm: 0.94 | dt: 47ms | tok/sec: 1,395,779 | mfu: 39.0% | epoch: 1 | remaining: 85s    
step 02033 (52.9%) | loss: 3.979138 | lrm: 0.94 | dt: 47ms | tok/sec: 1,388,524 | mfu: 38.8% | epoch: 1 | remaining: 85s    
step 02034 (53.0%) | loss: 3.968801 | lrm: 0.94 | dt: 47ms | tok/sec: 1,382,609 | mfu: 38.7% | epoch: 1 | remaining: 85s    
step 02035 (53.0%) | loss: 3.962186 | lrm: 0.94 | dt: 48ms | tok/sec: 1,372,598 | mfu: 38.4% | epoch: 1 | remaining: 85s    
step 02036 (53.0%) | loss: 3.966206 | lrm: 0.94 | dt: 48ms | tok/sec: 1,378,697 | mfu: 38.6% | epoch: 1 | remaining: 85s    
step 02037 (53.0%) | loss: 3.970137 | lrm: 0.94 | dt: 47ms | tok/sec: 1,382,588 | mfu: 38.7% | epoch: 1 | remaining: 84s    
step 02038 (53.1%) | loss: 3.982113 | lrm: 0.94 | dt: 47ms | tok/sec: 1,389,395 | mfu: 38.9% | epoch: 1 | remaining: 84s    
step 02039 (53.1%) | loss: 3.983888 | lrm: 0.94 | dt: 47ms | tok/sec: 1,398,101 | mfu: 39.1% | epoch: 1 | remaining: 84s    
step 02040 (53.1%) | loss: 3.976154 | lrm: 0.94 | dt: 47ms | tok/sec: 1,387,564 | mfu: 38.8% | epoch: 1 | remaining: 84s    
step 02041 (53.2%) | loss: 3.974148 | lrm: 0.94 | dt: 47ms | tok/sec: 1,383,646 | mfu: 38.7% | epoch: 1 | remaining: 84s    
step 02042 (53.2%) | loss: 3.967908 | lrm: 0.94 | dt: 48ms | tok/sec: 1,378,774 | mfu: 38.6% | epoch: 1 | remaining: 84s    
step 02043 (53.2%) | loss: 3.972907 | lrm: 0.94 | dt: 48ms | tok/sec: 1,364,740 | mfu: 38.2% | epoch: 1 | remaining: 84s    
step 02044 (53.2%) | loss: 3.973643 | lrm: 0.94 | dt: 47ms | tok/sec: 1,389,774 | mfu: 38.9% | epoch: 1 | remaining: 84s    
step 02045 (53.3%) | loss: 3.972650 | lrm: 0.93 | dt: 47ms | tok/sec: 1,386,829 | mfu: 38.8% | epoch: 1 | remaining: 84s    
step 02046 (53.3%) | loss: 3.973633 | lrm: 0.93 | dt: 47ms | tok/sec: 1,394,194 | mfu: 39.0% | epoch: 1 | remaining: 84s    
step 02047 (53.3%) | loss: 3.963521 | lrm: 0.93 | dt: 47ms | tok/sec: 1,397,802 | mfu: 39.1% | epoch: 1 | remaining: 84s    
step 02048 (53.3%) | loss: 3.962982 | lrm: 0.93 | dt: 47ms | tok/sec: 1,399,118 | mfu: 39.1% | epoch: 1 | remaining: 84s    
step 02049 (53.4%) | loss: 3.951901 | lrm: 0.93 | dt: 47ms | tok/sec: 1,384,956 | mfu: 38.7% | epoch: 1 | remaining: 84s    
step 02050 (53.4%) | loss: 3.948662 | lrm: 0.93 | dt: 47ms | tok/sec: 1,380,054 | mfu: 38.6% | epoch: 1 | remaining: 84s    
step 02051 (53.4%) | loss: 3.951657 | lrm: 0.93 | dt: 47ms | tok/sec: 1,392,442 | mfu: 39.0% | epoch: 1 | remaining: 84s    
step 02052 (53.4%) | loss: 3.948612 | lrm: 0.93 | dt: 47ms | tok/sec: 1,387,536 | mfu: 38.8% | epoch: 1 | remaining: 84s    
step 02053 (53.5%) | loss: 3.945228 | lrm: 0.93 | dt: 47ms | tok/sec: 1,393,197 | mfu: 39.0% | epoch: 1 | remaining: 84s    
step 02054 (53.5%) | loss: 3.944186 | lrm: 0.93 | dt: 48ms | tok/sec: 1,375,269 | mfu: 38.5% | epoch: 1 | remaining: 84s    
step 02055 (53.5%) | loss: 3.943398 | lrm: 0.93 | dt: 48ms | tok/sec: 1,374,973 | mfu: 38.5% | epoch: 1 | remaining: 84s    
step 02056 (53.5%) | loss: 3.941549 | lrm: 0.93 | dt: 48ms | tok/sec: 1,362,204 | mfu: 38.1% | epoch: 1 | remaining: 84s    
step 02057 (53.6%) | loss: 3.943220 | lrm: 0.93 | dt: 47ms | tok/sec: 1,383,743 | mfu: 38.7% | epoch: 1 | remaining: 84s    
step 02058 (53.6%) | loss: 3.936794 | lrm: 0.93 | dt: 47ms | tok/sec: 1,395,836 | mfu: 39.1% | epoch: 1 | remaining: 83s    
step 02059 (53.6%) | loss: 3.930473 | lrm: 0.93 | dt: 47ms | tok/sec: 1,402,366 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 02060 (53.7%) | loss: 3.931025 | lrm: 0.93 | dt: 47ms | tok/sec: 1,404,638 | mfu: 39.3% | epoch: 1 | remaining: 83s    
step 02061 (53.7%) | loss: 3.929329 | lrm: 0.93 | dt: 47ms | tok/sec: 1,391,871 | mfu: 38.9% | epoch: 1 | remaining: 83s    
step 02062 (53.7%) | loss: 3.941468 | lrm: 0.93 | dt: 48ms | tok/sec: 1,370,224 | mfu: 38.3% | epoch: 1 | remaining: 83s    
step 02063 (53.7%) | loss: 3.941824 | lrm: 0.93 | dt: 47ms | tok/sec: 1,386,158 | mfu: 38.8% | epoch: 1 | remaining: 83s    
step 02064 (53.8%) | loss: 3.938385 | lrm: 0.92 | dt: 47ms | tok/sec: 1,382,261 | mfu: 38.7% | epoch: 1 | remaining: 83s    
step 02065 (53.8%) | loss: 3.933225 | lrm: 0.92 | dt: 47ms | tok/sec: 1,394,951 | mfu: 39.0% | epoch: 1 | remaining: 83s    
step 02066 (53.8%) | loss: 3.934074 | lrm: 0.92 | dt: 47ms | tok/sec: 1,399,218 | mfu: 39.1% | epoch: 1 | remaining: 83s    
step 02067 (53.8%) | loss: 3.938534 | lrm: 0.92 | dt: 48ms | tok/sec: 1,374,905 | mfu: 38.5% | epoch: 1 | remaining: 83s    
step 02068 (53.9%) | loss: 3.936131 | lrm: 0.92 | dt: 47ms | tok/sec: 1,389,914 | mfu: 38.9% | epoch: 1 | remaining: 83s    
step 02069 (53.9%) | loss: 3.933089 | lrm: 0.92 | dt: 47ms | tok/sec: 1,403,419 | mfu: 39.3% | epoch: 1 | remaining: 83s    
step 02070 (53.9%) | loss: 3.929413 | lrm: 0.92 | dt: 47ms | tok/sec: 1,399,795 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 02071 (53.9%) | loss: 3.926849 | lrm: 0.92 | dt: 47ms | tok/sec: 1,398,762 | mfu: 39.1% | epoch: 1 | remaining: 83s    
step 02072 (54.0%) | loss: 3.929613 | lrm: 0.92 | dt: 47ms | tok/sec: 1,401,515 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 02073 (54.0%) | loss: 3.929651 | lrm: 0.92 | dt: 47ms | tok/sec: 1,401,780 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 02074 (54.0%) | loss: 3.939396 | lrm: 0.92 | dt: 47ms | tok/sec: 1,404,430 | mfu: 39.3% | epoch: 1 | remaining: 83s    
step 02075 (54.0%) | loss: 3.940842 | lrm: 0.92 | dt: 47ms | tok/sec: 1,405,126 | mfu: 39.3% | epoch: 1 | remaining: 83s    
step 02076 (54.1%) | loss: 3.944534 | lrm: 0.92 | dt: 47ms | tok/sec: 1,386,647 | mfu: 38.8% | epoch: 1 | remaining: 83s    
step 02077 (54.1%) | loss: 3.941186 | lrm: 0.92 | dt: 47ms | tok/sec: 1,392,104 | mfu: 38.9% | epoch: 1 | remaining: 83s    
step 02078 (54.1%) | loss: 3.943279 | lrm: 0.92 | dt: 47ms | tok/sec: 1,396,524 | mfu: 39.1% | epoch: 1 | remaining: 83s    
step 02079 (54.1%) | loss: 3.943524 | lrm: 0.92 | dt: 47ms | tok/sec: 1,402,452 | mfu: 39.2% | epoch: 1 | remaining: 82s    
step 02080 (54.2%) | loss: 3.937754 | lrm: 0.92 | dt: 47ms | tok/sec: 1,404,229 | mfu: 39.3% | epoch: 1 | remaining: 82s    
step 02081 (54.2%) | loss: 3.949385 | lrm: 0.92 | dt: 47ms | tok/sec: 1,398,521 | mfu: 39.1% | epoch: 1 | remaining: 82s    
step 02082 (54.2%) | loss: 3.946718 | lrm: 0.92 | dt: 47ms | tok/sec: 1,404,480 | mfu: 39.3% | epoch: 1 | remaining: 82s    
step 02083 (54.3%) | loss: 3.950973 | lrm: 0.91 | dt: 47ms | tok/sec: 1,402,667 | mfu: 39.2% | epoch: 1 | remaining: 82s    
step 02084 (54.3%) | loss: 3.956482 | lrm: 0.91 | dt: 47ms | tok/sec: 1,403,634 | mfu: 39.3% | epoch: 1 | remaining: 82s    
step 02085 (54.3%) | loss: 3.952323 | lrm: 0.91 | dt: 47ms | tok/sec: 1,389,598 | mfu: 38.9% | epoch: 1 | remaining: 82s    
step 02086 (54.3%) | loss: 3.946149 | lrm: 0.91 | dt: 48ms | tok/sec: 1,375,965 | mfu: 38.5% | epoch: 1 | remaining: 82s    
step 02087 (54.4%) | loss: 3.945915 | lrm: 0.91 | dt: 48ms | tok/sec: 1,377,564 | mfu: 38.5% | epoch: 1 | remaining: 82s    
step 02088 (54.4%) | loss: 3.947160 | lrm: 0.91 | dt: 48ms | tok/sec: 1,377,944 | mfu: 38.5% | epoch: 1 | remaining: 82s    
step 02089 (54.4%) | loss: 3.948093 | lrm: 0.91 | dt: 47ms | tok/sec: 1,384,210 | mfu: 38.7% | epoch: 1 | remaining: 82s    
step 02090 (54.4%) | loss: 3.946814 | lrm: 0.91 | dt: 47ms | tok/sec: 1,390,716 | mfu: 38.9% | epoch: 1 | remaining: 82s    
step 02091 (54.5%) | loss: 3.939385 | lrm: 0.91 | dt: 47ms | tok/sec: 1,395,007 | mfu: 39.0% | epoch: 1 | remaining: 82s    
step 02092 (54.5%) | loss: 3.942413 | lrm: 0.91 | dt: 47ms | tok/sec: 1,385,291 | mfu: 38.8% | epoch: 1 | remaining: 82s    
step 02093 (54.5%) | loss: 3.938743 | lrm: 0.91 | dt: 47ms | tok/sec: 1,391,519 | mfu: 38.9% | epoch: 1 | remaining: 82s    
step 02094 (54.5%) | loss: 3.930013 | lrm: 0.91 | dt: 47ms | tok/sec: 1,403,254 | mfu: 39.3% | epoch: 1 | remaining: 82s    
step 02095 (54.6%) | loss: 3.927373 | lrm: 0.91 | dt: 47ms | tok/sec: 1,392,068 | mfu: 38.9% | epoch: 1 | remaining: 82s    
step 02096 (54.6%) | loss: 3.927679 | lrm: 0.91 | dt: 48ms | tok/sec: 1,364,117 | mfu: 38.2% | epoch: 1 | remaining: 82s    
step 02097 (54.6%) | loss: 3.924911 | lrm: 0.91 | dt: 47ms | tok/sec: 1,388,286 | mfu: 38.8% | epoch: 1 | remaining: 82s    
step 02098 (54.6%) | loss: 3.921123 | lrm: 0.91 | dt: 48ms | tok/sec: 1,377,654 | mfu: 38.5% | epoch: 1 | remaining: 82s    
step 02099 (54.7%) | loss: 3.929910 | lrm: 0.91 | dt: 48ms | tok/sec: 1,376,082 | mfu: 38.5% | epoch: 1 | remaining: 82s    
step 02100 (54.7%) | loss: 3.930031 | lrm: 0.91 | dt: 47ms | tok/sec: 1,380,165 | mfu: 38.6% | epoch: 1 | remaining: 81s    
step 02101 (54.7%) | loss: 3.924807 | lrm: 0.91 | dt: 48ms | tok/sec: 1,370,572 | mfu: 38.3% | epoch: 1 | remaining: 81s    
step 02102 (54.8%) | loss: 3.933276 | lrm: 0.90 | dt: 47ms | tok/sec: 1,385,319 | mfu: 38.8% | epoch: 1 | remaining: 81s    
step 02103 (54.8%) | loss: 3.930075 | lrm: 0.90 | dt: 47ms | tok/sec: 1,387,529 | mfu: 38.8% | epoch: 1 | remaining: 81s    
step 02104 (54.8%) | loss: 3.917551 | lrm: 0.90 | dt: 47ms | tok/sec: 1,391,970 | mfu: 38.9% | epoch: 1 | remaining: 81s    
step 02105 (54.8%) | loss: 3.922187 | lrm: 0.90 | dt: 47ms | tok/sec: 1,385,263 | mfu: 38.8% | epoch: 1 | remaining: 81s    
step 02106 (54.9%) | loss: 3.920974 | lrm: 0.90 | dt: 47ms | tok/sec: 1,384,580 | mfu: 38.7% | epoch: 1 | remaining: 81s    
step 02107 (54.9%) | loss: 3.926192 | lrm: 0.90 | dt: 47ms | tok/sec: 1,399,795 | mfu: 39.2% | epoch: 1 | remaining: 81s    
step 02108 (54.9%) | loss: 3.918813 | lrm: 0.90 | dt: 47ms | tok/sec: 1,405,600 | mfu: 39.3% | epoch: 1 | remaining: 81s    
step 02109 (54.9%) | loss: 3.923879 | lrm: 0.90 | dt: 47ms | tok/sec: 1,389,795 | mfu: 38.9% | epoch: 1 | remaining: 81s    
step 02110 (55.0%) | loss: 3.933838 | lrm: 0.90 | dt: 47ms | tok/sec: 1,394,434 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02111 (55.0%) | loss: 3.933256 | lrm: 0.90 | dt: 47ms | tok/sec: 1,388,496 | mfu: 38.8% | epoch: 1 | remaining: 81s    
step 02112 (55.0%) | loss: 3.932969 | lrm: 0.90 | dt: 47ms | tok/sec: 1,391,829 | mfu: 38.9% | epoch: 1 | remaining: 81s    
step 02113 (55.0%) | loss: 3.934918 | lrm: 0.90 | dt: 47ms | tok/sec: 1,392,788 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02114 (55.1%) | loss: 3.930233 | lrm: 0.90 | dt: 47ms | tok/sec: 1,392,978 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02115 (55.1%) | loss: 3.923457 | lrm: 0.90 | dt: 47ms | tok/sec: 1,402,173 | mfu: 39.2% | epoch: 1 | remaining: 81s    
step 02116 (55.1%) | loss: 3.926350 | lrm: 0.90 | dt: 47ms | tok/sec: 1,404,846 | mfu: 39.3% | epoch: 1 | remaining: 81s    
step 02117 (55.1%) | loss: 3.919439 | lrm: 0.90 | dt: 47ms | tok/sec: 1,394,653 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02118 (55.2%) | loss: 3.918809 | lrm: 0.90 | dt: 47ms | tok/sec: 1,393,204 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02119 (55.2%) | loss: 3.923358 | lrm: 0.90 | dt: 47ms | tok/sec: 1,394,045 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 02120 (55.2%) | loss: 3.927132 | lrm: 0.90 | dt: 47ms | tok/sec: 1,384,768 | mfu: 38.7% | epoch: 1 | remaining: 81s    
step 02121 (55.2%) | loss: 3.934984 | lrm: 0.90 | dt: 47ms | tok/sec: 1,392,125 | mfu: 38.9% | epoch: 1 | remaining: 81s    
step 02122 (55.3%) | loss: 3.923781 | lrm: 0.89 | dt: 47ms | tok/sec: 1,393,635 | mfu: 39.0% | epoch: 1 | remaining: 80s    
step 02123 (55.3%) | loss: 3.920324 | lrm: 0.89 | dt: 47ms | tok/sec: 1,401,044 | mfu: 39.2% | epoch: 1 | remaining: 80s    
step 02124 (55.3%) | loss: 3.916182 | lrm: 0.89 | dt: 47ms | tok/sec: 1,406,284 | mfu: 39.3% | epoch: 1 | remaining: 80s    
step 02125 (55.4%) | loss: 3.922021 | lrm: 0.89 | dt: 47ms | tok/sec: 1,401,387 | mfu: 39.2% | epoch: 1 | remaining: 80s    
step 02126 (55.4%) | loss: 3.919218 | lrm: 0.89 | dt: 47ms | tok/sec: 1,390,350 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 02127 (55.4%) | loss: 3.922082 | lrm: 0.89 | dt: 47ms | tok/sec: 1,400,858 | mfu: 39.2% | epoch: 1 | remaining: 80s    
step 02128 (55.4%) | loss: 3.918778 | lrm: 0.89 | dt: 47ms | tok/sec: 1,384,935 | mfu: 38.7% | epoch: 1 | remaining: 80s    
step 02129 (55.5%) | loss: 3.916965 | lrm: 0.89 | dt: 48ms | tok/sec: 1,352,572 | mfu: 37.8% | epoch: 1 | remaining: 80s    
step 02130 (55.5%) | loss: 3.929762 | lrm: 0.89 | dt: 47ms | tok/sec: 1,381,768 | mfu: 38.7% | epoch: 1 | remaining: 80s    
step 02131 (55.5%) | loss: 3.930908 | lrm: 0.89 | dt: 47ms | tok/sec: 1,390,667 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 02132 (55.5%) | loss: 3.928040 | lrm: 0.89 | dt: 47ms | tok/sec: 1,400,337 | mfu: 39.2% | epoch: 1 | remaining: 80s    
step 02133 (55.6%) | loss: 3.921983 | lrm: 0.89 | dt: 47ms | tok/sec: 1,405,212 | mfu: 39.3% | epoch: 1 | remaining: 80s    
step 02134 (55.6%) | loss: 3.913639 | lrm: 0.89 | dt: 47ms | tok/sec: 1,392,294 | mfu: 39.0% | epoch: 1 | remaining: 80s    
step 02135 (55.6%) | loss: 3.913719 | lrm: 0.89 | dt: 47ms | tok/sec: 1,389,718 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 02136 (55.6%) | loss: 3.916454 | lrm: 0.89 | dt: 47ms | tok/sec: 1,395,085 | mfu: 39.0% | epoch: 1 | remaining: 80s    
step 02137 (55.7%) | loss: 3.915082 | lrm: 0.89 | dt: 47ms | tok/sec: 1,398,087 | mfu: 39.1% | epoch: 1 | remaining: 80s    
step 02138 (55.7%) | loss: 3.904164 | lrm: 0.89 | dt: 47ms | tok/sec: 1,391,688 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 02139 (55.7%) | loss: 3.905615 | lrm: 0.89 | dt: 48ms | tok/sec: 1,375,978 | mfu: 38.5% | epoch: 1 | remaining: 80s    
step 02140 (55.7%) | loss: 3.906318 | lrm: 0.89 | dt: 48ms | tok/sec: 1,375,751 | mfu: 38.5% | epoch: 1 | remaining: 80s    
step 02141 (55.8%) | loss: 3.910821 | lrm: 0.88 | dt: 48ms | tok/sec: 1,376,116 | mfu: 38.5% | epoch: 1 | remaining: 80s    
step 02142 (55.8%) | loss: 3.898914 | lrm: 0.88 | dt: 47ms | tok/sec: 1,388,482 | mfu: 38.8% | epoch: 1 | remaining: 80s    
step 02143 (55.8%) | loss: 3.897855 | lrm: 0.88 | dt: 47ms | tok/sec: 1,388,160 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 02144 (55.8%) | loss: 3.896856 | lrm: 0.88 | dt: 47ms | tok/sec: 1,393,557 | mfu: 39.0% | epoch: 1 | remaining: 79s    
step 02145 (55.9%) | loss: 3.904849 | lrm: 0.88 | dt: 47ms | tok/sec: 1,390,322 | mfu: 38.9% | epoch: 1 | remaining: 79s    
step 02146 (55.9%) | loss: 3.894321 | lrm: 0.88 | dt: 47ms | tok/sec: 1,380,158 | mfu: 38.6% | epoch: 1 | remaining: 79s    
step 02147 (55.9%) | loss: 3.890855 | lrm: 0.88 | dt: 47ms | tok/sec: 1,386,018 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 02148 (56.0%) | loss: 3.887140 | lrm: 0.88 | dt: 48ms | tok/sec: 1,379,611 | mfu: 38.6% | epoch: 1 | remaining: 79s    
step 02149 (56.0%) | loss: 3.884030 | lrm: 0.88 | dt: 47ms | tok/sec: 1,383,346 | mfu: 38.7% | epoch: 1 | remaining: 79s    
step 02150 (56.0%) | loss: 3.888732 | lrm: 0.88 | dt: 47ms | tok/sec: 1,384,175 | mfu: 38.7% | epoch: 1 | remaining: 79s    
step 02151 (56.0%) | loss: 3.894994 | lrm: 0.88 | dt: 48ms | tok/sec: 1,377,323 | mfu: 38.5% | epoch: 1 | remaining: 79s    
step 02152 (56.1%) | loss: 3.900442 | lrm: 0.88 | dt: 48ms | tok/sec: 1,378,483 | mfu: 38.6% | epoch: 1 | remaining: 79s    
step 02153 (56.1%) | loss: 3.899924 | lrm: 0.88 | dt: 47ms | tok/sec: 1,381,198 | mfu: 38.6% | epoch: 1 | remaining: 79s    
step 02154 (56.1%) | loss: 3.905398 | lrm: 0.88 | dt: 47ms | tok/sec: 1,396,779 | mfu: 39.1% | epoch: 1 | remaining: 79s    
step 02155 (56.1%) | loss: 3.903236 | lrm: 0.88 | dt: 47ms | tok/sec: 1,396,623 | mfu: 39.1% | epoch: 1 | remaining: 79s    
step 02156 (56.2%) | loss: 3.906994 | lrm: 0.88 | dt: 48ms | tok/sec: 1,377,454 | mfu: 38.5% | epoch: 1 | remaining: 79s    
step 02157 (56.2%) | loss: 3.906013 | lrm: 0.88 | dt: 47ms | tok/sec: 1,385,263 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 02158 (56.2%) | loss: 3.902945 | lrm: 0.88 | dt: 47ms | tok/sec: 1,391,667 | mfu: 38.9% | epoch: 1 | remaining: 79s    
step 02159 (56.2%) | loss: 3.899783 | lrm: 0.88 | dt: 47ms | tok/sec: 1,392,407 | mfu: 39.0% | epoch: 1 | remaining: 79s    
step 02160 (56.3%) | loss: 3.895740 | lrm: 0.87 | dt: 47ms | tok/sec: 1,385,906 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 02161 (56.3%) | loss: 3.904174 | lrm: 0.87 | dt: 47ms | tok/sec: 1,384,175 | mfu: 38.7% | epoch: 1 | remaining: 79s    
step 02162 (56.3%) | loss: 3.906463 | lrm: 0.87 | dt: 47ms | tok/sec: 1,386,710 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 02163 (56.3%) | loss: 3.901861 | lrm: 0.87 | dt: 47ms | tok/sec: 1,393,254 | mfu: 39.0% | epoch: 1 | remaining: 79s    
step 02164 (56.4%) | loss: 3.899467 | lrm: 0.87 | dt: 47ms | tok/sec: 1,383,660 | mfu: 38.7% | epoch: 1 | remaining: 78s    
step 02165 (56.4%) | loss: 3.899848 | lrm: 0.87 | dt: 47ms | tok/sec: 1,386,206 | mfu: 38.8% | epoch: 1 | remaining: 78s    
step 02166 (56.4%) | loss: 3.901824 | lrm: 0.87 | dt: 47ms | tok/sec: 1,404,236 | mfu: 39.3% | epoch: 1 | remaining: 78s    
step 02167 (56.5%) | loss: 3.902941 | lrm: 0.87 | dt: 47ms | tok/sec: 1,389,395 | mfu: 38.9% | epoch: 1 | remaining: 78s    
step 02168 (56.5%) | loss: 3.902896 | lrm: 0.87 | dt: 47ms | tok/sec: 1,394,859 | mfu: 39.0% | epoch: 1 | remaining: 78s    
step 02169 (56.5%) | loss: 3.898751 | lrm: 0.87 | dt: 47ms | tok/sec: 1,396,496 | mfu: 39.1% | epoch: 1 | remaining: 78s    
step 02170 (56.5%) | loss: 3.897641 | lrm: 0.87 | dt: 48ms | tok/sec: 1,377,530 | mfu: 38.5% | epoch: 1 | remaining: 78s    
step 02171 (56.6%) | loss: 3.893809 | lrm: 0.87 | dt: 47ms | tok/sec: 1,385,187 | mfu: 38.8% | epoch: 1 | remaining: 78s    
step 02172 (56.6%) | loss: 3.898019 | lrm: 0.87 | dt: 48ms | tok/sec: 1,364,307 | mfu: 38.2% | epoch: 1 | remaining: 78s    
step 02173 (56.6%) | loss: 3.902453 | lrm: 0.87 | dt: 47ms | tok/sec: 1,382,734 | mfu: 38.7% | epoch: 1 | remaining: 78s    
step 02174 (56.6%) | loss: 3.905675 | lrm: 0.87 | dt: 47ms | tok/sec: 1,391,230 | mfu: 38.9% | epoch: 1 | remaining: 78s    
step 02175 (56.7%) | loss: 3.902241 | lrm: 0.87 | dt: 47ms | tok/sec: 1,398,016 | mfu: 39.1% | epoch: 1 | remaining: 78s    
step 02176 (56.7%) | loss: 3.907548 | lrm: 0.87 | dt: 47ms | tok/sec: 1,402,681 | mfu: 39.2% | epoch: 1 | remaining: 78s    
step 02177 (56.7%) | loss: 3.899701 | lrm: 0.87 | dt: 47ms | tok/sec: 1,404,337 | mfu: 39.3% | epoch: 1 | remaining: 78s    
step 02178 (56.7%) | loss: 3.900575 | lrm: 0.87 | dt: 47ms | tok/sec: 1,402,052 | mfu: 39.2% | epoch: 1 | remaining: 78s    
step 02179 (56.8%) | loss: 3.908257 | lrm: 0.86 | dt: 47ms | tok/sec: 1,387,774 | mfu: 38.8% | epoch: 1 | remaining: 78s    
step 02180 (56.8%) | loss: 3.903521 | lrm: 0.86 | dt: 47ms | tok/sec: 1,390,857 | mfu: 38.9% | epoch: 1 | remaining: 78s    
step 02181 (56.8%) | loss: 3.911597 | lrm: 0.86 | dt: 47ms | tok/sec: 1,398,286 | mfu: 39.1% | epoch: 1 | remaining: 78s    
step 02182 (56.8%) | loss: 3.909413 | lrm: 0.86 | dt: 47ms | tok/sec: 1,403,297 | mfu: 39.3% | epoch: 1 | remaining: 78s    
step 02183 (56.9%) | loss: 3.909959 | lrm: 0.86 | dt: 47ms | tok/sec: 1,399,731 | mfu: 39.2% | epoch: 1 | remaining: 78s    
step 02184 (56.9%) | loss: 3.904459 | lrm: 0.86 | dt: 47ms | tok/sec: 1,404,480 | mfu: 39.3% | epoch: 1 | remaining: 78s    
step 02185 (56.9%) | loss: 3.900669 | lrm: 0.86 | dt: 47ms | tok/sec: 1,402,638 | mfu: 39.2% | epoch: 1 | remaining: 77s    
step 02186 (57.0%) | loss: 3.898913 | lrm: 0.86 | dt: 47ms | tok/sec: 1,404,372 | mfu: 39.3% | epoch: 1 | remaining: 77s    
step 02187 (57.0%) | loss: 3.902813 | lrm: 0.86 | dt: 48ms | tok/sec: 1,379,555 | mfu: 38.6% | epoch: 1 | remaining: 77s    
step 02188 (57.0%) | loss: 3.900735 | lrm: 0.86 | dt: 47ms | tok/sec: 1,388,517 | mfu: 38.8% | epoch: 1 | remaining: 77s    
step 02189 (57.0%) | loss: 3.894445 | lrm: 0.86 | dt: 47ms | tok/sec: 1,393,141 | mfu: 39.0% | epoch: 1 | remaining: 77s    
step 02190 (57.1%) | loss: 3.891629 | lrm: 0.86 | dt: 47ms | tok/sec: 1,400,608 | mfu: 39.2% | epoch: 1 | remaining: 77s    
