experiment_start=2026-07-10T15:59:59Z description=sixteenth global batch for update frequency
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011232 | lrm: 1.00 | dt: 12746ms | tok/sec: 2,570 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 03666 (52.0%) | loss: 4.087512 | lrm: 0.96 | dt: 28ms | tok/sec: 1,182,392 | mfu: 33.1% | epoch: 1 | remaining: 86s    
step 03667 (52.0%) | loss: 4.089566 | lrm: 0.96 | dt: 25ms | tok/sec: 1,296,483 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03668 (52.0%) | loss: 4.082986 | lrm: 0.96 | dt: 25ms | tok/sec: 1,294,676 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03669 (52.0%) | loss: 4.084356 | lrm: 0.96 | dt: 25ms | tok/sec: 1,295,738 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03670 (52.0%) | loss: 4.095531 | lrm: 0.96 | dt: 25ms | tok/sec: 1,295,017 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03671 (52.0%) | loss: 4.097417 | lrm: 0.96 | dt: 25ms | tok/sec: 1,295,628 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03672 (52.1%) | loss: 4.083859 | lrm: 0.96 | dt: 25ms | tok/sec: 1,295,628 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03673 (52.1%) | loss: 4.079722 | lrm: 0.96 | dt: 25ms | tok/sec: 1,293,993 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03674 (52.1%) | loss: 4.086272 | lrm: 0.96 | dt: 25ms | tok/sec: 1,294,834 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03675 (52.1%) | loss: 4.083397 | lrm: 0.96 | dt: 25ms | tok/sec: 1,296,019 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03676 (52.1%) | loss: 4.093894 | lrm: 0.96 | dt: 25ms | tok/sec: 1,293,774 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03677 (52.1%) | loss: 4.100501 | lrm: 0.96 | dt: 25ms | tok/sec: 1,297,928 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03678 (52.1%) | loss: 4.095694 | lrm: 0.96 | dt: 25ms | tok/sec: 1,293,263 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03679 (52.2%) | loss: 4.103894 | lrm: 0.96 | dt: 25ms | tok/sec: 1,291,488 | mfu: 36.1% | epoch: 1 | remaining: 86s    
step 03680 (52.2%) | loss: 4.096205 | lrm: 0.96 | dt: 25ms | tok/sec: 1,292,642 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03681 (52.2%) | loss: 4.105556 | lrm: 0.96 | dt: 25ms | tok/sec: 1,293,494 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03682 (52.2%) | loss: 4.104001 | lrm: 0.96 | dt: 25ms | tok/sec: 1,296,593 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03683 (52.2%) | loss: 4.101294 | lrm: 0.96 | dt: 25ms | tok/sec: 1,294,152 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03684 (52.2%) | loss: 4.111215 | lrm: 0.96 | dt: 25ms | tok/sec: 1,297,279 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03685 (52.2%) | loss: 4.101751 | lrm: 0.96 | dt: 33ms | tok/sec: 991,551 | mfu: 27.7% | epoch: 1 | remaining: 86s    
step 03686 (52.3%) | loss: 4.099919 | lrm: 0.95 | dt: 25ms | tok/sec: 1,298,320 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03687 (52.3%) | loss: 4.095496 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,532 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03688 (52.3%) | loss: 4.099080 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,153 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03689 (52.3%) | loss: 4.100180 | lrm: 0.95 | dt: 25ms | tok/sec: 1,295,347 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03690 (52.3%) | loss: 4.101523 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,530 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03691 (52.3%) | loss: 4.108567 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,447 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03692 (52.3%) | loss: 4.107971 | lrm: 0.95 | dt: 26ms | tok/sec: 1,271,570 | mfu: 35.6% | epoch: 1 | remaining: 86s    
step 03693 (52.4%) | loss: 4.112168 | lrm: 0.95 | dt: 25ms | tok/sec: 1,297,744 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03694 (52.4%) | loss: 4.102632 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,385 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03695 (52.4%) | loss: 4.095781 | lrm: 0.95 | dt: 25ms | tok/sec: 1,297,524 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03696 (52.4%) | loss: 4.096662 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,887 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03697 (52.4%) | loss: 4.106145 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,031 | mfu: 36.3% | epoch: 1 | remaining: 86s    
step 03698 (52.4%) | loss: 4.119609 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,543 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03699 (52.4%) | loss: 4.114430 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,494 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03700 (52.5%) | loss: 4.117858 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,920 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03701 (52.5%) | loss: 4.108770 | lrm: 0.95 | dt: 25ms | tok/sec: 1,292,180 | mfu: 36.2% | epoch: 1 | remaining: 86s    
step 03702 (52.5%) | loss: 4.113894 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,410 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03703 (52.5%) | loss: 4.110557 | lrm: 0.95 | dt: 25ms | tok/sec: 1,294,688 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03704 (52.5%) | loss: 4.107099 | lrm: 0.95 | dt: 27ms | tok/sec: 1,191,650 | mfu: 33.3% | epoch: 1 | remaining: 85s    
step 03705 (52.5%) | loss: 4.115217 | lrm: 0.95 | dt: 25ms | tok/sec: 1,297,267 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03706 (52.5%) | loss: 4.119442 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,385 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03707 (52.6%) | loss: 4.120186 | lrm: 0.95 | dt: 25ms | tok/sec: 1,298,038 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03708 (52.6%) | loss: 4.114975 | lrm: 0.95 | dt: 25ms | tok/sec: 1,295,738 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03709 (52.6%) | loss: 4.111390 | lrm: 0.95 | dt: 25ms | tok/sec: 1,298,063 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03710 (52.6%) | loss: 4.099347 | lrm: 0.95 | dt: 25ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03711 (52.6%) | loss: 4.088159 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,482 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03712 (52.6%) | loss: 4.072034 | lrm: 0.95 | dt: 25ms | tok/sec: 1,293,457 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03713 (52.6%) | loss: 4.078583 | lrm: 0.95 | dt: 26ms | tok/sec: 1,251,948 | mfu: 35.0% | epoch: 1 | remaining: 85s    
step 03714 (52.7%) | loss: 4.071637 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,997 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03715 (52.7%) | loss: 4.061124 | lrm: 0.95 | dt: 25ms | tok/sec: 1,292,217 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03716 (52.7%) | loss: 4.070454 | lrm: 0.95 | dt: 27ms | tok/sec: 1,213,588 | mfu: 34.0% | epoch: 1 | remaining: 85s    
step 03717 (52.7%) | loss: 4.067340 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,887 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03718 (52.7%) | loss: 4.066573 | lrm: 0.95 | dt: 25ms | tok/sec: 1,296,239 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03719 (52.7%) | loss: 4.065810 | lrm: 0.95 | dt: 25ms | tok/sec: 1,294,200 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03720 (52.7%) | loss: 4.056117 | lrm: 0.95 | dt: 25ms | tok/sec: 1,295,652 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03721 (52.8%) | loss: 4.064524 | lrm: 0.94 | dt: 25ms | tok/sec: 1,298,259 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03722 (52.8%) | loss: 4.062967 | lrm: 0.94 | dt: 31ms | tok/sec: 1,068,582 | mfu: 29.9% | epoch: 1 | remaining: 85s    
step 03723 (52.8%) | loss: 4.058548 | lrm: 0.94 | dt: 25ms | tok/sec: 1,299,450 | mfu: 36.4% | epoch: 1 | remaining: 85s    
step 03724 (52.8%) | loss: 4.058878 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,728 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03725 (52.8%) | loss: 4.060629 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,115 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03726 (52.8%) | loss: 4.062069 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,083 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03727 (52.8%) | loss: 4.068394 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,799 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03728 (52.9%) | loss: 4.064191 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,555 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03729 (52.9%) | loss: 4.061690 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,965 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03730 (52.9%) | loss: 4.065967 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,251 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03731 (52.9%) | loss: 4.054843 | lrm: 0.94 | dt: 25ms | tok/sec: 1,299,536 | mfu: 36.4% | epoch: 1 | remaining: 85s    
step 03732 (52.9%) | loss: 4.050737 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,058 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03733 (52.9%) | loss: 4.077864 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,153 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03734 (52.9%) | loss: 4.071074 | lrm: 0.94 | dt: 25ms | tok/sec: 1,293,786 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03735 (53.0%) | loss: 4.060200 | lrm: 0.94 | dt: 25ms | tok/sec: 1,293,530 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03736 (53.0%) | loss: 4.052110 | lrm: 0.94 | dt: 25ms | tok/sec: 1,294,091 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03737 (53.0%) | loss: 4.059463 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,200 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03738 (53.0%) | loss: 4.043547 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,398 | mfu: 36.3% | epoch: 1 | remaining: 85s    
step 03739 (53.0%) | loss: 4.036225 | lrm: 0.94 | dt: 25ms | tok/sec: 1,294,127 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03740 (53.0%) | loss: 4.048193 | lrm: 0.94 | dt: 25ms | tok/sec: 1,294,517 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 03741 (53.0%) | loss: 4.050946 | lrm: 0.94 | dt: 25ms | tok/sec: 1,298,627 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03742 (53.1%) | loss: 4.059459 | lrm: 0.94 | dt: 30ms | tok/sec: 1,091,981 | mfu: 30.5% | epoch: 1 | remaining: 84s    
step 03743 (53.1%) | loss: 4.050992 | lrm: 0.94 | dt: 25ms | tok/sec: 1,298,308 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03744 (53.1%) | loss: 4.058514 | lrm: 0.94 | dt: 26ms | tok/sec: 1,277,289 | mfu: 35.7% | epoch: 1 | remaining: 84s    
step 03745 (53.1%) | loss: 4.076988 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,377 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03746 (53.1%) | loss: 4.063561 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,664 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03747 (53.1%) | loss: 4.054617 | lrm: 0.94 | dt: 25ms | tok/sec: 1,295,701 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03748 (53.1%) | loss: 4.064794 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,912 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03749 (53.2%) | loss: 4.062766 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,732 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03750 (53.2%) | loss: 4.075902 | lrm: 0.94 | dt: 25ms | tok/sec: 1,299,450 | mfu: 36.4% | epoch: 1 | remaining: 84s    
step 03751 (53.2%) | loss: 4.087137 | lrm: 0.94 | dt: 25ms | tok/sec: 1,297,377 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03752 (53.2%) | loss: 4.098920 | lrm: 0.94 | dt: 25ms | tok/sec: 1,299,573 | mfu: 36.4% | epoch: 1 | remaining: 84s    
step 03753 (53.2%) | loss: 4.096307 | lrm: 0.94 | dt: 25ms | tok/sec: 1,294,469 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03754 (53.2%) | loss: 4.091295 | lrm: 0.94 | dt: 25ms | tok/sec: 1,293,847 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03755 (53.2%) | loss: 4.090227 | lrm: 0.94 | dt: 25ms | tok/sec: 1,296,740 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03756 (53.3%) | loss: 4.081468 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,323 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03757 (53.3%) | loss: 4.058854 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,520 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03758 (53.3%) | loss: 4.059777 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,945 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03759 (53.3%) | loss: 4.062572 | lrm: 0.93 | dt: 25ms | tok/sec: 1,298,345 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03760 (53.3%) | loss: 4.055359 | lrm: 0.93 | dt: 25ms | tok/sec: 1,294,286 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03761 (53.3%) | loss: 4.054903 | lrm: 0.93 | dt: 30ms | tok/sec: 1,102,572 | mfu: 30.8% | epoch: 1 | remaining: 84s    
step 03762 (53.3%) | loss: 4.066390 | lrm: 0.93 | dt: 25ms | tok/sec: 1,293,445 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03763 (53.4%) | loss: 4.055014 | lrm: 0.93 | dt: 25ms | tok/sec: 1,290,833 | mfu: 36.1% | epoch: 1 | remaining: 84s    
step 03764 (53.4%) | loss: 4.059129 | lrm: 0.93 | dt: 25ms | tok/sec: 1,294,944 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03765 (53.4%) | loss: 4.064020 | lrm: 0.93 | dt: 25ms | tok/sec: 1,293,214 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03766 (53.4%) | loss: 4.079037 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,227 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03767 (53.4%) | loss: 4.079252 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,066 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03768 (53.4%) | loss: 4.082197 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,557 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03769 (53.4%) | loss: 4.083497 | lrm: 0.93 | dt: 25ms | tok/sec: 1,297,793 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03770 (53.5%) | loss: 4.085191 | lrm: 0.93 | dt: 25ms | tok/sec: 1,298,823 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03771 (53.5%) | loss: 4.102921 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,994 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03772 (53.5%) | loss: 4.085930 | lrm: 0.93 | dt: 25ms | tok/sec: 1,297,536 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03773 (53.5%) | loss: 4.070590 | lrm: 0.93 | dt: 25ms | tok/sec: 1,293,445 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03774 (53.5%) | loss: 4.069153 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,007 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03775 (53.5%) | loss: 4.071216 | lrm: 0.93 | dt: 25ms | tok/sec: 1,293,981 | mfu: 36.2% | epoch: 1 | remaining: 84s    
step 03776 (53.5%) | loss: 4.064532 | lrm: 0.93 | dt: 25ms | tok/sec: 1,298,431 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03777 (53.6%) | loss: 4.057245 | lrm: 0.93 | dt: 26ms | tok/sec: 1,245,098 | mfu: 34.8% | epoch: 1 | remaining: 84s    
step 03778 (53.6%) | loss: 4.066770 | lrm: 0.93 | dt: 25ms | tok/sec: 1,298,124 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03779 (53.6%) | loss: 4.054542 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,909 | mfu: 36.3% | epoch: 1 | remaining: 84s    
step 03780 (53.6%) | loss: 4.054900 | lrm: 0.93 | dt: 28ms | tok/sec: 1,157,838 | mfu: 32.4% | epoch: 1 | remaining: 84s    
step 03781 (53.6%) | loss: 4.037848 | lrm: 0.93 | dt: 25ms | tok/sec: 1,292,958 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03782 (53.6%) | loss: 4.050178 | lrm: 0.93 | dt: 25ms | tok/sec: 1,293,092 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03783 (53.6%) | loss: 4.054390 | lrm: 0.93 | dt: 25ms | tok/sec: 1,294,493 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03784 (53.7%) | loss: 4.052377 | lrm: 0.93 | dt: 25ms | tok/sec: 1,292,946 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03785 (53.7%) | loss: 4.043577 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,887 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03786 (53.7%) | loss: 4.046685 | lrm: 0.93 | dt: 25ms | tok/sec: 1,294,456 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03787 (53.7%) | loss: 4.056851 | lrm: 0.93 | dt: 25ms | tok/sec: 1,295,811 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03788 (53.7%) | loss: 4.047694 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,826 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03789 (53.7%) | loss: 4.048966 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,263 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03790 (53.7%) | loss: 4.039015 | lrm: 0.93 | dt: 25ms | tok/sec: 1,296,838 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03791 (53.8%) | loss: 4.044181 | lrm: 0.92 | dt: 39ms | tok/sec: 840,091 | mfu: 23.5% | epoch: 1 | remaining: 83s    
step 03792 (53.8%) | loss: 4.063143 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,152 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03793 (53.8%) | loss: 4.067605 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,152 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03794 (53.8%) | loss: 4.068740 | lrm: 0.92 | dt: 25ms | tok/sec: 1,296,838 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03795 (53.8%) | loss: 4.067975 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,042 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03796 (53.8%) | loss: 4.066252 | lrm: 0.92 | dt: 25ms | tok/sec: 1,291,683 | mfu: 36.1% | epoch: 1 | remaining: 83s    
step 03797 (53.8%) | loss: 4.080923 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,847 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03798 (53.9%) | loss: 4.072273 | lrm: 0.92 | dt: 30ms | tok/sec: 1,085,530 | mfu: 30.4% | epoch: 1 | remaining: 83s    
step 03799 (53.9%) | loss: 4.083609 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,554 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03800 (53.9%) | loss: 4.067430 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,749 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03801 (53.9%) | loss: 4.061050 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,384 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03802 (53.9%) | loss: 4.071938 | lrm: 0.92 | dt: 25ms | tok/sec: 1,297,279 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03803 (53.9%) | loss: 4.068519 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03804 (53.9%) | loss: 4.056728 | lrm: 0.92 | dt: 25ms | tok/sec: 1,297,009 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03805 (54.0%) | loss: 4.058090 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03806 (54.0%) | loss: 4.063197 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,799 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03807 (54.0%) | loss: 4.051940 | lrm: 0.92 | dt: 25ms | tok/sec: 1,292,934 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03808 (54.0%) | loss: 4.059355 | lrm: 0.92 | dt: 25ms | tok/sec: 1,292,156 | mfu: 36.1% | epoch: 1 | remaining: 83s    
step 03809 (54.0%) | loss: 4.059313 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,030 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03810 (54.0%) | loss: 4.070574 | lrm: 0.92 | dt: 25ms | tok/sec: 1,292,168 | mfu: 36.1% | epoch: 1 | remaining: 83s    
step 03811 (54.0%) | loss: 4.078675 | lrm: 0.92 | dt: 25ms | tok/sec: 1,296,434 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03812 (54.1%) | loss: 4.079635 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,371 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03813 (54.1%) | loss: 4.079688 | lrm: 0.92 | dt: 25ms | tok/sec: 1,292,898 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 03814 (54.1%) | loss: 4.078631 | lrm: 0.92 | dt: 25ms | tok/sec: 1,297,242 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03815 (54.1%) | loss: 4.061541 | lrm: 0.92 | dt: 25ms | tok/sec: 1,296,581 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03816 (54.1%) | loss: 4.068658 | lrm: 0.92 | dt: 25ms | tok/sec: 1,296,508 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03817 (54.1%) | loss: 4.068446 | lrm: 0.92 | dt: 27ms | tok/sec: 1,226,837 | mfu: 34.3% | epoch: 1 | remaining: 83s    
step 03818 (54.1%) | loss: 4.077036 | lrm: 0.92 | dt: 25ms | tok/sec: 1,298,836 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 03819 (54.2%) | loss: 4.070851 | lrm: 0.92 | dt: 25ms | tok/sec: 1,294,420 | mfu: 36.2% | epoch: 1 | remaining: 82s    
step 03820 (54.2%) | loss: 4.068754 | lrm: 0.92 | dt: 25ms | tok/sec: 1,293,348 | mfu: 36.2% | epoch: 1 | remaining: 82s    
step 03821 (54.2%) | loss: 4.064399 | lrm: 0.92 | dt: 25ms | tok/sec: 1,296,055 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03822 (54.2%) | loss: 4.059711 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,811 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03823 (54.2%) | loss: 4.058267 | lrm: 0.92 | dt: 25ms | tok/sec: 1,298,063 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03824 (54.2%) | loss: 4.060786 | lrm: 0.92 | dt: 32ms | tok/sec: 1,028,927 | mfu: 28.8% | epoch: 1 | remaining: 82s    
step 03825 (54.2%) | loss: 4.057303 | lrm: 0.92 | dt: 25ms | tok/sec: 1,295,860 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03826 (54.3%) | loss: 4.044184 | lrm: 0.91 | dt: 25ms | tok/sec: 1,294,456 | mfu: 36.2% | epoch: 1 | remaining: 82s    
step 03827 (54.3%) | loss: 4.051639 | lrm: 0.91 | dt: 30ms | tok/sec: 1,107,378 | mfu: 31.0% | epoch: 1 | remaining: 82s    
step 03828 (54.3%) | loss: 4.051622 | lrm: 0.91 | dt: 25ms | tok/sec: 1,294,883 | mfu: 36.2% | epoch: 1 | remaining: 82s    
step 03829 (54.3%) | loss: 4.055918 | lrm: 0.91 | dt: 25ms | tok/sec: 1,296,349 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03830 (54.3%) | loss: 4.071773 | lrm: 0.91 | dt: 25ms | tok/sec: 1,297,671 | mfu: 36.3% | epoch: 1 | remaining: 82s    
step 03831 (54.3%) | loss: 4.069498 | lrm: 0.91 | dt: 25ms | tok/sec: 1,296,532 | mfu: 36.3% | epoch: 1 | remaining: 82s    
