experiment_start=2026-07-12T21:13:51Z description=test intermediate 96K batch
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011267 | lrm: 1.00 | dt: 2599ms | tok/sec: 37,824 | mfu: 1.1% | epoch: 1 | remaining: 180s    
step 01258 (53.2%) | loss: 3.276759 | lrm: 0.94 | dt: 75ms | tok/sec: 1,311,469 | mfu: 36.7% | epoch: 1 | remaining: 84s    
step 01259 (53.2%) | loss: 3.275968 | lrm: 0.94 | dt: 75ms | tok/sec: 1,309,279 | mfu: 36.6% | epoch: 1 | remaining: 84s    
step 01260 (53.3%) | loss: 3.272683 | lrm: 0.93 | dt: 79ms | tok/sec: 1,247,366 | mfu: 34.9% | epoch: 1 | remaining: 84s    
step 01261 (53.3%) | loss: 3.272981 | lrm: 0.93 | dt: 77ms | tok/sec: 1,279,565 | mfu: 35.8% | epoch: 1 | remaining: 84s    
step 01262 (53.4%) | loss: 3.274439 | lrm: 0.93 | dt: 76ms | tok/sec: 1,289,489 | mfu: 36.1% | epoch: 1 | remaining: 84s    
step 01263 (53.4%) | loss: 3.271452 | lrm: 0.93 | dt: 76ms | tok/sec: 1,287,850 | mfu: 36.0% | epoch: 1 | remaining: 84s    
step 01264 (53.5%) | loss: 3.278815 | lrm: 0.93 | dt: 77ms | tok/sec: 1,274,128 | mfu: 35.6% | epoch: 1 | remaining: 84s    
step 01265 (53.5%) | loss: 3.282781 | lrm: 0.93 | dt: 77ms | tok/sec: 1,272,688 | mfu: 35.6% | epoch: 1 | remaining: 84s    
step 01266 (53.5%) | loss: 3.279306 | lrm: 0.93 | dt: 76ms | tok/sec: 1,285,826 | mfu: 36.0% | epoch: 1 | remaining: 84s    
step 01267 (53.6%) | loss: 3.278561 | lrm: 0.93 | dt: 76ms | tok/sec: 1,285,313 | mfu: 36.0% | epoch: 1 | remaining: 83s    
step 01268 (53.6%) | loss: 3.275447 | lrm: 0.93 | dt: 75ms | tok/sec: 1,302,076 | mfu: 36.4% | epoch: 1 | remaining: 83s    
step 01269 (53.7%) | loss: 3.271929 | lrm: 0.93 | dt: 75ms | tok/sec: 1,308,012 | mfu: 36.6% | epoch: 1 | remaining: 83s    
step 01270 (53.7%) | loss: 3.280086 | lrm: 0.93 | dt: 76ms | tok/sec: 1,294,391 | mfu: 36.2% | epoch: 1 | remaining: 83s    
step 01271 (53.7%) | loss: 3.273911 | lrm: 0.93 | dt: 77ms | tok/sec: 1,284,180 | mfu: 35.9% | epoch: 1 | remaining: 83s    
step 01272 (53.8%) | loss: 3.280834 | lrm: 0.92 | dt: 75ms | tok/sec: 1,312,099 | mfu: 36.7% | epoch: 1 | remaining: 83s    
step 01273 (53.8%) | loss: 3.277954 | lrm: 0.92 | dt: 78ms | tok/sec: 1,267,734 | mfu: 35.5% | epoch: 1 | remaining: 83s    
step 01274 (53.9%) | loss: 3.278075 | lrm: 0.92 | dt: 77ms | tok/sec: 1,277,246 | mfu: 35.7% | epoch: 1 | remaining: 83s    
step 01275 (53.9%) | loss: 3.276349 | lrm: 0.92 | dt: 77ms | tok/sec: 1,274,199 | mfu: 35.6% | epoch: 1 | remaining: 83s    
step 01276 (54.0%) | loss: 3.285872 | lrm: 0.92 | dt: 76ms | tok/sec: 1,298,566 | mfu: 36.3% | epoch: 1 | remaining: 83s    
step 01277 (54.0%) | loss: 3.278997 | lrm: 0.92 | dt: 78ms | tok/sec: 1,264,767 | mfu: 35.4% | epoch: 1 | remaining: 83s    
step 01278 (54.0%) | loss: 3.272991 | lrm: 0.92 | dt: 124ms | tok/sec: 792,357 | mfu: 22.2% | epoch: 1 | remaining: 83s    
step 01279 (54.1%) | loss: 3.278903 | lrm: 0.92 | dt: 79ms | tok/sec: 1,238,590 | mfu: 34.7% | epoch: 1 | remaining: 83s    
step 01280 (54.2%) | loss: 3.275192 | lrm: 0.92 | dt: 75ms | tok/sec: 1,318,920 | mfu: 36.9% | epoch: 1 | remaining: 82s    
step 01281 (54.2%) | loss: 3.271334 | lrm: 0.92 | dt: 74ms | tok/sec: 1,321,202 | mfu: 37.0% | epoch: 1 | remaining: 82s    
step 01282 (54.2%) | loss: 3.262501 | lrm: 0.92 | dt: 75ms | tok/sec: 1,310,744 | mfu: 36.7% | epoch: 1 | remaining: 82s    
step 01283 (54.3%) | loss: 3.263235 | lrm: 0.91 | dt: 74ms | tok/sec: 1,334,095 | mfu: 37.3% | epoch: 1 | remaining: 82s    
step 01284 (54.3%) | loss: 3.257472 | lrm: 0.91 | dt: 76ms | tok/sec: 1,293,880 | mfu: 36.2% | epoch: 1 | remaining: 82s    
step 01285 (54.4%) | loss: 3.254676 | lrm: 0.91 | dt: 86ms | tok/sec: 1,141,538 | mfu: 31.9% | epoch: 1 | remaining: 82s    
step 01286 (54.4%) | loss: 3.244079 | lrm: 0.91 | dt: 74ms | tok/sec: 1,328,691 | mfu: 37.2% | epoch: 1 | remaining: 82s    
step 01287 (54.5%) | loss: 3.240206 | lrm: 0.91 | dt: 75ms | tok/sec: 1,310,915 | mfu: 36.7% | epoch: 1 | remaining: 82s    
step 01288 (54.5%) | loss: 3.242105 | lrm: 0.91 | dt: 74ms | tok/sec: 1,321,960 | mfu: 37.0% | epoch: 1 | remaining: 82s    
step 01289 (54.5%) | loss: 3.249853 | lrm: 0.91 | dt: 75ms | tok/sec: 1,306,615 | mfu: 36.6% | epoch: 1 | remaining: 82s    
step 01290 (54.6%) | loss: 3.244938 | lrm: 0.91 | dt: 82ms | tok/sec: 1,204,027 | mfu: 33.7% | epoch: 1 | remaining: 82s    
step 01291 (54.6%) | loss: 3.249381 | lrm: 0.91 | dt: 80ms | tok/sec: 1,229,350 | mfu: 34.4% | epoch: 1 | remaining: 82s    
step 01292 (54.7%) | loss: 3.247844 | lrm: 0.91 | dt: 77ms | tok/sec: 1,275,531 | mfu: 35.7% | epoch: 1 | remaining: 82s    
step 01293 (54.7%) | loss: 3.245526 | lrm: 0.91 | dt: 77ms | tok/sec: 1,283,392 | mfu: 35.9% | epoch: 1 | remaining: 81s    
step 01294 (54.8%) | loss: 3.251153 | lrm: 0.90 | dt: 75ms | tok/sec: 1,308,323 | mfu: 36.6% | epoch: 1 | remaining: 81s    
step 01295 (54.8%) | loss: 3.252367 | lrm: 0.90 | dt: 75ms | tok/sec: 1,316,364 | mfu: 36.8% | epoch: 1 | remaining: 81s    
step 01296 (54.8%) | loss: 3.259893 | lrm: 0.90 | dt: 74ms | tok/sec: 1,334,401 | mfu: 37.3% | epoch: 1 | remaining: 81s    
step 01297 (54.9%) | loss: 3.257512 | lrm: 0.90 | dt: 77ms | tok/sec: 1,269,898 | mfu: 35.5% | epoch: 1 | remaining: 81s    
step 01298 (54.9%) | loss: 3.263800 | lrm: 0.90 | dt: 76ms | tok/sec: 1,286,351 | mfu: 36.0% | epoch: 1 | remaining: 81s    
step 01299 (55.0%) | loss: 3.265904 | lrm: 0.90 | dt: 75ms | tok/sec: 1,309,790 | mfu: 36.6% | epoch: 1 | remaining: 81s    
step 01300 (55.0%) | loss: 3.263127 | lrm: 0.90 | dt: 74ms | tok/sec: 1,332,788 | mfu: 37.3% | epoch: 1 | remaining: 81s    
step 01301 (55.0%) | loss: 3.264739 | lrm: 0.90 | dt: 74ms | tok/sec: 1,319,641 | mfu: 36.9% | epoch: 1 | remaining: 81s    
step 01302 (55.1%) | loss: 3.271266 | lrm: 0.90 | dt: 77ms | tok/sec: 1,274,987 | mfu: 35.7% | epoch: 1 | remaining: 81s    
step 01303 (55.1%) | loss: 3.269434 | lrm: 0.90 | dt: 78ms | tok/sec: 1,257,665 | mfu: 35.2% | epoch: 1 | remaining: 81s    
step 01304 (55.2%) | loss: 3.265278 | lrm: 0.90 | dt: 78ms | tok/sec: 1,254,253 | mfu: 35.1% | epoch: 1 | remaining: 81s    
step 01305 (55.2%) | loss: 3.272260 | lrm: 0.90 | dt: 76ms | tok/sec: 1,301,455 | mfu: 36.4% | epoch: 1 | remaining: 81s    
step 01306 (55.3%) | loss: 3.269273 | lrm: 0.89 | dt: 77ms | tok/sec: 1,273,640 | mfu: 35.6% | epoch: 1 | remaining: 80s    
step 01307 (55.3%) | loss: 3.274156 | lrm: 0.89 | dt: 75ms | tok/sec: 1,303,257 | mfu: 36.5% | epoch: 1 | remaining: 80s    
step 01308 (55.3%) | loss: 3.271527 | lrm: 0.89 | dt: 77ms | tok/sec: 1,269,440 | mfu: 35.5% | epoch: 1 | remaining: 80s    
step 01309 (55.4%) | loss: 3.270117 | lrm: 0.89 | dt: 75ms | tok/sec: 1,303,793 | mfu: 36.5% | epoch: 1 | remaining: 80s    
step 01310 (55.4%) | loss: 3.254051 | lrm: 0.89 | dt: 77ms | tok/sec: 1,279,438 | mfu: 35.8% | epoch: 1 | remaining: 80s    
step 01311 (55.5%) | loss: 3.250015 | lrm: 0.89 | dt: 76ms | tok/sec: 1,297,520 | mfu: 36.3% | epoch: 1 | remaining: 80s    
step 01312 (55.5%) | loss: 3.252323 | lrm: 0.89 | dt: 75ms | tok/sec: 1,310,356 | mfu: 36.7% | epoch: 1 | remaining: 80s    
step 01313 (55.6%) | loss: 3.248136 | lrm: 0.89 | dt: 75ms | tok/sec: 1,305,862 | mfu: 36.5% | epoch: 1 | remaining: 80s    
step 01314 (55.6%) | loss: 3.241198 | lrm: 0.89 | dt: 76ms | tok/sec: 1,288,562 | mfu: 36.0% | epoch: 1 | remaining: 80s    
step 01315 (55.6%) | loss: 3.235218 | lrm: 0.89 | dt: 75ms | tok/sec: 1,302,401 | mfu: 36.4% | epoch: 1 | remaining: 80s    
step 01316 (55.7%) | loss: 3.236283 | lrm: 0.89 | dt: 79ms | tok/sec: 1,249,846 | mfu: 35.0% | epoch: 1 | remaining: 80s    
step 01317 (55.7%) | loss: 3.239495 | lrm: 0.89 | dt: 77ms | tok/sec: 1,269,018 | mfu: 35.5% | epoch: 1 | remaining: 80s    
step 01318 (55.8%) | loss: 3.245857 | lrm: 0.88 | dt: 77ms | tok/sec: 1,284,360 | mfu: 35.9% | epoch: 1 | remaining: 80s    
step 01319 (55.8%) | loss: 3.248413 | lrm: 0.88 | dt: 76ms | tok/sec: 1,290,963 | mfu: 36.1% | epoch: 1 | remaining: 79s    
step 01320 (55.9%) | loss: 3.239577 | lrm: 0.88 | dt: 76ms | tok/sec: 1,286,335 | mfu: 36.0% | epoch: 1 | remaining: 79s    
step 01321 (55.9%) | loss: 3.231383 | lrm: 0.88 | dt: 76ms | tok/sec: 1,292,152 | mfu: 36.1% | epoch: 1 | remaining: 79s    
step 01322 (55.9%) | loss: 3.224012 | lrm: 0.88 | dt: 74ms | tok/sec: 1,328,734 | mfu: 37.2% | epoch: 1 | remaining: 79s    
step 01323 (56.0%) | loss: 3.228940 | lrm: 0.88 | dt: 75ms | tok/sec: 1,310,581 | mfu: 36.7% | epoch: 1 | remaining: 79s    
step 01324 (56.0%) | loss: 3.230514 | lrm: 0.88 | dt: 77ms | tok/sec: 1,281,052 | mfu: 35.8% | epoch: 1 | remaining: 79s    
step 01325 (56.1%) | loss: 3.234037 | lrm: 0.88 | dt: 76ms | tok/sec: 1,289,275 | mfu: 36.1% | epoch: 1 | remaining: 79s    
step 01326 (56.1%) | loss: 3.237639 | lrm: 0.88 | dt: 76ms | tok/sec: 1,288,353 | mfu: 36.0% | epoch: 1 | remaining: 79s    
step 01327 (56.1%) | loss: 3.240048 | lrm: 0.88 | dt: 76ms | tok/sec: 1,298,922 | mfu: 36.3% | epoch: 1 | remaining: 79s    
step 01328 (56.2%) | loss: 3.241030 | lrm: 0.88 | dt: 76ms | tok/sec: 1,296,703 | mfu: 36.3% | epoch: 1 | remaining: 79s    
step 01329 (56.2%) | loss: 3.244811 | lrm: 0.88 | dt: 77ms | tok/sec: 1,281,776 | mfu: 35.9% | epoch: 1 | remaining: 79s    
step 01330 (56.3%) | loss: 3.244701 | lrm: 0.87 | dt: 77ms | tok/sec: 1,278,910 | mfu: 35.8% | epoch: 1 | remaining: 79s    
step 01331 (56.3%) | loss: 3.245372 | lrm: 0.87 | dt: 78ms | tok/sec: 1,261,374 | mfu: 35.3% | epoch: 1 | remaining: 79s    
step 01332 (56.4%) | loss: 3.251245 | lrm: 0.87 | dt: 76ms | tok/sec: 1,286,853 | mfu: 36.0% | epoch: 1 | remaining: 78s    
step 01333 (56.4%) | loss: 3.247385 | lrm: 0.87 | dt: 78ms | tok/sec: 1,267,493 | mfu: 35.5% | epoch: 1 | remaining: 78s    
step 01334 (56.4%) | loss: 3.241914 | lrm: 0.87 | dt: 78ms | tok/sec: 1,267,111 | mfu: 35.4% | epoch: 1 | remaining: 78s    
step 01335 (56.5%) | loss: 3.235997 | lrm: 0.87 | dt: 76ms | tok/sec: 1,292,322 | mfu: 36.2% | epoch: 1 | remaining: 78s    
step 01336 (56.5%) | loss: 3.233967 | lrm: 0.87 | dt: 77ms | tok/sec: 1,284,448 | mfu: 35.9% | epoch: 1 | remaining: 78s    
step 01337 (56.6%) | loss: 3.243494 | lrm: 0.87 | dt: 76ms | tok/sec: 1,288,337 | mfu: 36.0% | epoch: 1 | remaining: 78s    
step 01338 (56.6%) | loss: 3.239460 | lrm: 0.87 | dt: 77ms | tok/sec: 1,273,085 | mfu: 35.6% | epoch: 1 | remaining: 78s    
step 01339 (56.7%) | loss: 3.242117 | lrm: 0.87 | dt: 76ms | tok/sec: 1,289,562 | mfu: 36.1% | epoch: 1 | remaining: 78s    
step 01340 (56.7%) | loss: 3.239567 | lrm: 0.87 | dt: 75ms | tok/sec: 1,314,065 | mfu: 36.8% | epoch: 1 | remaining: 78s    
step 01341 (56.7%) | loss: 3.240479 | lrm: 0.87 | dt: 75ms | tok/sec: 1,308,805 | mfu: 36.6% | epoch: 1 | remaining: 78s    
step 01342 (56.8%) | loss: 3.239650 | lrm: 0.86 | dt: 77ms | tok/sec: 1,284,352 | mfu: 35.9% | epoch: 1 | remaining: 78s    
step 01343 (56.8%) | loss: 3.247350 | lrm: 0.86 | dt: 75ms | tok/sec: 1,303,776 | mfu: 36.5% | epoch: 1 | remaining: 78s    
step 01344 (56.9%) | loss: 3.244083 | lrm: 0.86 | dt: 77ms | tok/sec: 1,283,240 | mfu: 35.9% | epoch: 1 | remaining: 78s    
step 01345 (56.9%) | loss: 3.243302 | lrm: 0.86 | dt: 76ms | tok/sec: 1,290,829 | mfu: 36.1% | epoch: 1 | remaining: 77s    
step 01346 (57.0%) | loss: 3.247673 | lrm: 0.86 | dt: 77ms | tok/sec: 1,278,716 | mfu: 35.8% | epoch: 1 | remaining: 77s    
step 01347 (57.0%) | loss: 3.249018 | lrm: 0.86 | dt: 77ms | tok/sec: 1,284,852 | mfu: 35.9% | epoch: 1 | remaining: 77s    
step 01348 (57.0%) | loss: 3.247639 | lrm: 0.86 | dt: 76ms | tok/sec: 1,296,300 | mfu: 36.3% | epoch: 1 | remaining: 77s    
step 01349 (57.1%) | loss: 3.249323 | lrm: 0.86 | dt: 77ms | tok/sec: 1,273,660 | mfu: 35.6% | epoch: 1 | remaining: 77s    
step 01350 (57.1%) | loss: 3.251666 | lrm: 0.86 | dt: 76ms | tok/sec: 1,285,365 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01351 (57.2%) | loss: 3.245955 | lrm: 0.86 | dt: 76ms | tok/sec: 1,285,236 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01352 (57.2%) | loss: 3.256532 | lrm: 0.86 | dt: 77ms | tok/sec: 1,278,188 | mfu: 35.8% | epoch: 1 | remaining: 77s    
step 01353 (57.3%) | loss: 3.262141 | lrm: 0.85 | dt: 76ms | tok/sec: 1,298,517 | mfu: 36.3% | epoch: 1 | remaining: 77s    
step 01354 (57.3%) | loss: 3.247861 | lrm: 0.85 | dt: 75ms | tok/sec: 1,307,046 | mfu: 36.6% | epoch: 1 | remaining: 77s    
step 01355 (57.3%) | loss: 3.244626 | lrm: 0.85 | dt: 76ms | tok/sec: 1,286,500 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01356 (57.4%) | loss: 3.229738 | lrm: 0.85 | dt: 76ms | tok/sec: 1,285,533 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01357 (57.4%) | loss: 3.231239 | lrm: 0.85 | dt: 76ms | tok/sec: 1,289,896 | mfu: 36.1% | epoch: 1 | remaining: 77s    
step 01358 (57.5%) | loss: 3.240146 | lrm: 0.85 | dt: 77ms | tok/sec: 1,277,701 | mfu: 35.7% | epoch: 1 | remaining: 76s    
step 01359 (57.5%) | loss: 3.242598 | lrm: 0.85 | dt: 76ms | tok/sec: 1,295,457 | mfu: 36.2% | epoch: 1 | remaining: 76s    
step 01360 (57.5%) | loss: 3.234572 | lrm: 0.85 | dt: 76ms | tok/sec: 1,288,131 | mfu: 36.0% | epoch: 1 | remaining: 76s    
step 01361 (57.6%) | loss: 3.228386 | lrm: 0.85 | dt: 75ms | tok/sec: 1,312,045 | mfu: 36.7% | epoch: 1 | remaining: 76s    
step 01362 (57.6%) | loss: 3.236205 | lrm: 0.85 | dt: 77ms | tok/sec: 1,281,498 | mfu: 35.9% | epoch: 1 | remaining: 76s    
step 01363 (57.7%) | loss: 3.238243 | lrm: 0.85 | dt: 77ms | tok/sec: 1,279,720 | mfu: 35.8% | epoch: 1 | remaining: 76s    
step 01364 (57.7%) | loss: 3.241712 | lrm: 0.85 | dt: 77ms | tok/sec: 1,279,732 | mfu: 35.8% | epoch: 1 | remaining: 76s    
step 01365 (57.8%) | loss: 3.236525 | lrm: 0.84 | dt: 76ms | tok/sec: 1,293,798 | mfu: 36.2% | epoch: 1 | remaining: 76s    
step 01366 (57.8%) | loss: 3.225180 | lrm: 0.84 | dt: 76ms | tok/sec: 1,294,363 | mfu: 36.2% | epoch: 1 | remaining: 76s    
step 01367 (57.8%) | loss: 3.233494 | lrm: 0.84 | dt: 76ms | tok/sec: 1,298,165 | mfu: 36.3% | epoch: 1 | remaining: 76s    
step 01368 (57.9%) | loss: 3.228489 | lrm: 0.84 | dt: 76ms | tok/sec: 1,287,162 | mfu: 36.0% | epoch: 1 | remaining: 76s    
step 01369 (57.9%) | loss: 3.226385 | lrm: 0.84 | dt: 77ms | tok/sec: 1,271,943 | mfu: 35.6% | epoch: 1 | remaining: 76s    
step 01370 (58.0%) | loss: 3.223195 | lrm: 0.84 | dt: 76ms | tok/sec: 1,292,788 | mfu: 36.2% | epoch: 1 | remaining: 76s    
step 01371 (58.0%) | loss: 3.229447 | lrm: 0.84 | dt: 75ms | tok/sec: 1,306,433 | mfu: 36.5% | epoch: 1 | remaining: 75s    
step 01372 (58.1%) | loss: 3.220271 | lrm: 0.84 | dt: 76ms | tok/sec: 1,285,721 | mfu: 36.0% | epoch: 1 | remaining: 75s    
step 01373 (58.1%) | loss: 3.216576 | lrm: 0.84 | dt: 77ms | tok/sec: 1,275,906 | mfu: 35.7% | epoch: 1 | remaining: 75s    
step 01374 (58.1%) | loss: 3.218161 | lrm: 0.84 | dt: 77ms | tok/sec: 1,276,546 | mfu: 35.7% | epoch: 1 | remaining: 75s    
step 01375 (58.2%) | loss: 3.227040 | lrm: 0.84 | dt: 78ms | tok/sec: 1,266,457 | mfu: 35.4% | epoch: 1 | remaining: 75s    
step 01376 (58.2%) | loss: 3.223530 | lrm: 0.84 | dt: 76ms | tok/sec: 1,287,588 | mfu: 36.0% | epoch: 1 | remaining: 75s    
step 01377 (58.3%) | loss: 3.222472 | lrm: 0.83 | dt: 78ms | tok/sec: 1,268,078 | mfu: 35.5% | epoch: 1 | remaining: 75s    
step 01378 (58.3%) | loss: 3.226703 | lrm: 0.83 | dt: 78ms | tok/sec: 1,261,513 | mfu: 35.3% | epoch: 1 | remaining: 75s    
step 01379 (58.4%) | loss: 3.224517 | lrm: 0.83 | dt: 77ms | tok/sec: 1,269,452 | mfu: 35.5% | epoch: 1 | remaining: 75s    
step 01380 (58.4%) | loss: 3.216476 | lrm: 0.83 | dt: 76ms | tok/sec: 1,298,096 | mfu: 36.3% | epoch: 1 | remaining: 75s    
step 01381 (58.4%) | loss: 3.219612 | lrm: 0.83 | dt: 75ms | tok/sec: 1,308,348 | mfu: 36.6% | epoch: 1 | remaining: 75s    
step 01382 (58.5%) | loss: 3.224522 | lrm: 0.83 | dt: 77ms | tok/sec: 1,271,742 | mfu: 35.6% | epoch: 1 | remaining: 75s    
step 01383 (58.5%) | loss: 3.223750 | lrm: 0.83 | dt: 76ms | tok/sec: 1,289,287 | mfu: 36.1% | epoch: 1 | remaining: 75s    
step 01384 (58.6%) | loss: 3.226914 | lrm: 0.83 | dt: 76ms | tok/sec: 1,295,990 | mfu: 36.3% | epoch: 1 | remaining: 74s    
step 01385 (58.6%) | loss: 3.225193 | lrm: 0.83 | dt: 77ms | tok/sec: 1,277,270 | mfu: 35.7% | epoch: 1 | remaining: 74s    
step 01386 (58.7%) | loss: 3.223274 | lrm: 0.83 | dt: 77ms | tok/sec: 1,282,362 | mfu: 35.9% | epoch: 1 | remaining: 74s    
step 01387 (58.7%) | loss: 3.232434 | lrm: 0.83 | dt: 77ms | tok/sec: 1,276,423 | mfu: 35.7% | epoch: 1 | remaining: 74s    
step 01388 (58.7%) | loss: 3.225822 | lrm: 0.83 | dt: 77ms | tok/sec: 1,284,620 | mfu: 35.9% | epoch: 1 | remaining: 74s    
step 01389 (58.8%) | loss: 3.235856 | lrm: 0.82 | dt: 77ms | tok/sec: 1,282,135 | mfu: 35.9% | epoch: 1 | remaining: 74s    
step 01390 (58.8%) | loss: 3.226186 | lrm: 0.82 | dt: 76ms | tok/sec: 1,289,949 | mfu: 36.1% | epoch: 1 | remaining: 74s    
step 01391 (58.9%) | loss: 3.228844 | lrm: 0.82 | dt: 77ms | tok/sec: 1,284,888 | mfu: 35.9% | epoch: 1 | remaining: 74s    
step 01392 (58.9%) | loss: 3.230167 | lrm: 0.82 | dt: 77ms | tok/sec: 1,282,769 | mfu: 35.9% | epoch: 1 | remaining: 74s    
step 01393 (59.0%) | loss: 3.232043 | lrm: 0.82 | dt: 77ms | tok/sec: 1,276,175 | mfu: 35.7% | epoch: 1 | remaining: 74s    
step 01394 (59.0%) | loss: 3.221870 | lrm: 0.82 | dt: 76ms | tok/sec: 1,290,845 | mfu: 36.1% | epoch: 1 | remaining: 74s    
step 01395 (59.0%) | loss: 3.227207 | lrm: 0.82 | dt: 83ms | tok/sec: 1,182,942 | mfu: 33.1% | epoch: 1 | remaining: 74s    
step 01396 (59.1%) | loss: 3.226528 | lrm: 0.82 | dt: 73ms | tok/sec: 1,337,831 | mfu: 37.4% | epoch: 1 | remaining: 74s    
step 01397 (59.1%) | loss: 3.223718 | lrm: 0.82 | dt: 75ms | tok/sec: 1,303,640 | mfu: 36.5% | epoch: 1 | remaining: 74s    
step 01398 (59.2%) | loss: 3.225048 | lrm: 0.82 | dt: 76ms | tok/sec: 1,286,982 | mfu: 36.0% | epoch: 1 | remaining: 73s    
step 01399 (59.2%) | loss: 3.228625 | lrm: 0.82 | dt: 77ms | tok/sec: 1,282,701 | mfu: 35.9% | epoch: 1 | remaining: 73s    
step 01400 (59.3%) | loss: 3.222189 | lrm: 0.81 | dt: 77ms | tok/sec: 1,284,372 | mfu: 35.9% | epoch: 1 | remaining: 73s    
step 01401 (59.3%) | loss: 3.232096 | lrm: 0.81 | dt: 76ms | tok/sec: 1,293,583 | mfu: 36.2% | epoch: 1 | remaining: 73s    
step 01402 (59.3%) | loss: 3.224366 | lrm: 0.81 | dt: 76ms | tok/sec: 1,295,917 | mfu: 36.3% | epoch: 1 | remaining: 73s    
step 01403 (59.4%) | loss: 3.222908 | lrm: 0.81 | dt: 76ms | tok/sec: 1,292,338 | mfu: 36.2% | epoch: 1 | remaining: 73s    
step 01404 (59.4%) | loss: 3.220283 | lrm: 0.81 | dt: 76ms | tok/sec: 1,295,848 | mfu: 36.3% | epoch: 1 | remaining: 73s    
step 01405 (59.5%) | loss: 3.213337 | lrm: 0.81 | dt: 76ms | tok/sec: 1,297,806 | mfu: 36.3% | epoch: 1 | remaining: 73s    
step 01406 (59.5%) | loss: 3.218791 | lrm: 0.81 | dt: 76ms | tok/sec: 1,289,525 | mfu: 36.1% | epoch: 1 | remaining: 73s    
step 01407 (59.5%) | loss: 3.221527 | lrm: 0.81 | dt: 77ms | tok/sec: 1,280,304 | mfu: 35.8% | epoch: 1 | remaining: 73s    
step 01408 (59.6%) | loss: 3.218878 | lrm: 0.81 | dt: 78ms | tok/sec: 1,264,616 | mfu: 35.4% | epoch: 1 | remaining: 73s    
step 01409 (59.6%) | loss: 3.218513 | lrm: 0.81 | dt: 76ms | tok/sec: 1,287,022 | mfu: 36.0% | epoch: 1 | remaining: 73s    
step 01410 (59.7%) | loss: 3.216930 | lrm: 0.81 | dt: 76ms | tok/sec: 1,291,553 | mfu: 36.1% | epoch: 1 | remaining: 73s    
step 01411 (59.7%) | loss: 3.213669 | lrm: 0.81 | dt: 76ms | tok/sec: 1,292,938 | mfu: 36.2% | epoch: 1 | remaining: 72s    
step 01412 (59.8%) | loss: 3.217651 | lrm: 0.80 | dt: 75ms | tok/sec: 1,306,408 | mfu: 36.5% | epoch: 1 | remaining: 72s    
step 01413 (59.8%) | loss: 3.221249 | lrm: 0.80 | dt: 76ms | tok/sec: 1,299,372 | mfu: 36.4% | epoch: 1 | remaining: 72s    
step 01414 (59.8%) | loss: 3.218865 | lrm: 0.80 | dt: 77ms | tok/sec: 1,284,824 | mfu: 35.9% | epoch: 1 | remaining: 72s    
step 01415 (59.9%) | loss: 3.213870 | lrm: 0.80 | dt: 76ms | tok/sec: 1,285,048 | mfu: 36.0% | epoch: 1 | remaining: 72s    
step 01416 (59.9%) | loss: 3.217946 | lrm: 0.80 | dt: 76ms | tok/sec: 1,296,810 | mfu: 36.3% | epoch: 1 | remaining: 72s    
step 01417 (60.0%) | loss: 3.210775 | lrm: 0.80 | dt: 76ms | tok/sec: 1,290,619 | mfu: 36.1% | epoch: 1 | remaining: 72s    
step 01418 (60.0%) | loss: 3.210543 | lrm: 0.80 | dt: 75ms | tok/sec: 1,305,246 | mfu: 36.5% | epoch: 1 | remaining: 72s    
step 01419 (60.1%) | loss: 3.206052 | lrm: 0.80 | dt: 77ms | tok/sec: 1,270,978 | mfu: 35.6% | epoch: 1 | remaining: 72s    
step 01420 (60.1%) | loss: 3.213646 | lrm: 0.80 | dt: 79ms | tok/sec: 1,249,679 | mfu: 35.0% | epoch: 1 | remaining: 72s    
step 01421 (60.1%) | loss: 3.214923 | lrm: 0.80 | dt: 77ms | tok/sec: 1,271,480 | mfu: 35.6% | epoch: 1 | remaining: 72s    
step 01422 (60.2%) | loss: 3.209068 | lrm: 0.80 | dt: 77ms | tok/sec: 1,277,392 | mfu: 35.7% | epoch: 1 | remaining: 72s    
step 01423 (60.2%) | loss: 3.207866 | lrm: 0.80 | dt: 76ms | tok/sec: 1,299,634 | mfu: 36.4% | epoch: 1 | remaining: 72s    
